Player,Run Value,Run Value - Normalized,Standardized Runs
Babar Azam,329.7314120533333,1648.6570602666666,7.349812666068331
Muhammad Rizwan,275.015407632,1375.07703816,6.0645544743017625
Sahibzada Farhan,239.00492927999994,1195.0246463999997,5.218681995475521
Shoaib Malik,218.3323076666667,1091.6615383333335,4.7330899542652185
Fakhar Zaman,213.25028834666665,1066.2514417333332,4.613715247891386
Iftikhar Ahmed,292.96310165333335,1464.8155082666667,6.486138999856863
Kamran Ghulam,145.78808048000002,728.9404024,3.029053571435232
Azam Khan,154.47958177600003,772.39790888,3.233213640460271
Shan Masood,108.18251640000001,540.912582,2.1457131338250233
Mohammad Haris,114.93700062133335,574.6850031066667,2.3043734064168935
Saim Ayub,147.09892132266665,735.4946066133333,3.0598447256680252
Tayyab Tahir,139.80178944,699.0089472,2.8884378653209333
Sharjeel Khan,101.52809203200002,507.64046016000003,1.989403229238342
Hussain Talat,96.10562001599999,480.52810007999994,1.8620314181586617
Abdullah Shafique,96.87282379999999,484.36411899999996,1.8800527440681218
Shadab Khan,90.54535533333335,452.7267766666667,1.7314229095994849
Haider Ali,75.96373587200002,379.81867936000003,1.3889061988106675
Omair Bin Yousuf,108.85918418666668,544.2959209333334,2.1616078034946313
Imad Wasim,124.232367168,621.16183584,2.522718041152653
Ahmed Shehzad,85.46365497599999,427.31827487999993,1.6120556955377197
Saud Shakil,74.20036138666669,371.0018069333334,1.3474852009436673
Sarfraz Ahmed,66.43927596533335,332.1963798266667,1.1651802479365432
Mohammad Nawaz,64.67657703466668,323.38288517333336,1.1237751185924458
Khushdil Shah,54.2190264,271.095132,0.8781312204100954
Abdul Wahid Bangalzai,52.91640968533334,264.5820484266667,0.8475332478248636
Qasim Akram,49.19266628266667,245.96333141333335,0.7600639275970869
Usman Khan,204.96896201600003,1024.8448100800001,4.419190033235331
Mohammad Ikhlaq,40.09889984,200.49449919999998,0.5464548028435937
Umar Amin,44.35774304,221.7887152,0.6464934143639042
Salman Ali Agha,40.59396000000001,202.96980000000002,0.5580835782409653
Zeeshan Malik,46.858158720000006,234.2907936,0.7052272303566631
Khurram Manzoor,38.16567274666667,190.82836373333336,0.5010440316345218
Faheem Ashraf,43.989397088000004,219.94698544,0.6378411076536672
Sohaib Maqsood,42.757382304,213.78691151999996,0.6089015476426634
Asif Ali,37.926688000000006,189.63344,0.49543037057485506
Nasir Nawaz,34.91015514666666,174.5507757333333,0.4245731579277992
Irfan Khan Niazi,53.55239502666667,267.76197513333335,0.8624723022831863
Haseebullah Khan,34.490888709333326,172.45444354666662,0.4147247483296496
Mohammad Hafeez,46.947469536,234.73734767999997,0.7073251075516689
Sajjad Ali,57.72300736,288.6150368,0.9604384042087392
Mirza Baig,40.42761930933333,202.13809654666665,0.5541762985050915
Adil Amin,41.108091648,205.54045824,0.5701603356582302
Anwar Ali,39.754894816,198.77447407999998,0.5383742553003145
Aamer Jamal,45.86645828266668,229.33229141333337,0.68193256320505
Mohammad Huraira,41.920352128000005,209.60176064,0.5892400262681172
Zain Abbas,40.694160000000004,203.4708,0.5604372382381999
Danish Aziz,18.78478624,93.9239312,0.0457943581645869
Aamer Yamin,28.698750000000004,143.49375,0.27866960682672975
Asad Shafiq,26.58116795733334,132.9058397866667,0.22892840777795614
Ali Imran,36.60816065600001,183.04080328000003,0.46445866334099345
Aamer Azmat,27.476593200000003,137.382966,0.24996160712105714
Yasir Khan,47.24253333333334,236.2126666666667,0.7142560442424439
Rehan Afridi,31.771698431999994,158.85849215999997,0.3508520000199785
Ammad Alam,28.685486400000002,143.427432,0.2783580498932035
Mubasir Khan,12.649785045333331,63.24892522666666,-0.09831449308166204
Imran Butt,31.69444068,158.47220339999998,0.34903724472697784
Shaheen Shah Afridi,26.897634240000002,134.4881712,0.23636208073190926
Umar Akmal,21.658652128000004,108.29326064000001,0.11330037790513622
Haris Sohail,34.02202496,170.11012480000002,0.4037113166833489
Israrullah,24.91151712,124.5575856,0.18970894285599074
Sharoon Siraj,28.248382848000002,141.24191424,0.26809065323660064
Sohail Tanvir,34.76143776,173.8071888,0.4210798429189109
Ahsan Ali,27.993333016000005,139.96666508,0.2620996294154447
Mohammad Sarwar,21.606002000000004,108.03001,0.11206364636698367
Kamran Akmal,19.758244330666667,98.79122165333332,0.06866051951175879
Samiullah,30.142470768,150.71235384,0.3125820601083522
Yasir Khan,18.857387520000007,94.28693760000003,0.0474997346963639
Rohail Nazir,10.911124224000002,54.555621120000005,-0.1391549763544317
Kashif Bhatti,16.987382186666668,84.93691093333334,0.00357401865163082
Amad Butt,18.164207917333336,90.82103958666667,0.031217208731337952
Umar Siddiq,17.950523584,89.75261791999999,0.026197844785205777
Faizan Khan,35.8443624,179.221812,0.44651733199264154
Saad Khan,15.728951173333336,78.64475586666667,-0.025986048567552968
Khalid Usman,19.002328106666667,95.01164053333333,0.050904334105675776
Zeeshan Ashraf,6.583637866666668,32.91818933333334,-0.24080598960627259
Mohammad Imran,8.6540608,43.270303999999996,-0.19217254014974533
Salman Khan,21.164932800000003,105.824664,0.1017030981429086
Hassan Khan,9.484541013333335,47.42270506666667,-0.1726648749140405
Khawaja Nafay,13.485884533333333,67.42942266666667,-0.07867483321525451
Hasan Nawaz,8.307360000000001,41.5368,-0.20031641044883988
Sohail Akhtar,19.644566186666673,98.22283093333336,0.06599026302380795
Mohammad Faiq,145.335224,726.67612,3.0184161444745077
Mohammad Suleman,20.795443200000005,103.97721600000001,0.09302392757490208
Umaid Asif,8.836610272,44.18305136,-0.18788452228784194
Imam-ul-Haq,13.636207983999999,68.18103991999999,-0.07514379237213659
Hassan Ali,6.482352874666667,32.411764373333334,-0.24318513565408337
Mohammad Ilyas,15.598933333333335,77.99466666666667,-0.029040118317401928
Mohammad Wasim,6.664486720000001,33.322433600000004,-0.2389068807049456
Rizwan Hussain,7.91939408,39.5969704,-0.20942958276614893
Saad Nasim,15.277337333333335,76.38668666666668,-0.036594286385971744
Jahandad Khan,13.195779520000002,65.97889760000001,-0.08548928995058291
Mohammad Taha,10.989896704000001,54.94948352,-0.13730464067520043
Ashir Mehmood,17.4756,87.378,0.015042069920892999
Junaid Ali,16.8017168,84.008584,-0.0007871908640223746
Bismillah Khan,6.746656106666667,33.733280533333335,-0.23697675297645615
Afaq Ahmed,10.405604226666664,52.02802113333332,-0.15102944936367
Hammad Siddque,50.8032,254.01599999999996,0.7978947537915496
Atizaz Habib Khan,18.221482229333333,91.10741114666666,0.03256256059784028
Mohammad Faizan,11.876159999999999,59.380799999999994,-0.11648665198445605
Moinuddin,8.809807999999999,44.04903999999999,-0.18851409749184803
Mohammad Shahid,16.513943744,82.56971872,-0.007546870806030282
Zubair Khan,9.916405400000002,49.582027000000004,-0.16252054426406404
Sohail Khan,5.693303466666667,28.466517333333336,-0.26171960698593305
Sarmad Bhatti,13.079516912,65.39758456,-0.08822025451768656
Jahanzaib Sultan,8.12322,40.616099999999996,-0.20464178921022513
Imran Dogar,9.9541358,49.770678999999994,-0.1616342714780395
Wahab Riaz,1.8210412693333335,9.105206346666668,-0.35267757737183797
Usama Mir,3.3787371093333336,16.893685546666667,-0.31608789287616
Ahmed Khan,3.5456332400000004,17.7281662,-0.31216756606534773
Raza-ul-Mustafa,9.892229944,49.46114972,-0.16308841655650028
Basit Ali,6.5531904,32.765952,-0.24152118905048886
Kashif Noor,6.2083891200000005,31.041945600000002,-0.2496204403452127
Naseem Shah,3.0542145333333335,15.271072666666667,-0.32371080510501
Asif Afridi,2.858610698666667,14.293053493333334,-0.32830546499483676
Usman Maroof,9.350311045333333,46.75155522666667,-0.17581788595307943
Nabi Gul,3.28831,16.44155,-0.31821199137819034
Salahuddin,12.723993599999998,63.619967999999986,-0.09657136227755486
Shahab Khan,6.057619839999999,30.288099199999994,-0.25316195355028137
Fahad Hussain,6.4605042,32.302521,-0.24369835273547588
Tayyab Ali Shah,3.9232,19.616,-0.3032986660723585
Abdul Samad,7.067245831999999,35.336229159999995,-0.22944622191815742
Salman Khan,2.4241360000000003,12.12068,-0.33851111088368246
Momin Waqar,6.2032464,31.016232,-0.2497412408875378
Aun Shehzad,11.935472266666665,59.67736133333332,-0.11509342933576694
Shahid Aziz,3.4090000000000007,17.045,-0.31537702905217974
Nasir Khan,3.601747733333333,18.008738666666666,-0.31084945789944196
Umar Khalid,3.3348840000000006,16.67442,-0.3171179857822701
Mohammad Shehzad,3.4126866666666666,17.063433333333332,-0.3152904306504186
Imtiaz Legari,4.949929805333333,24.749649026666663,-0.2791811723519827
Mohammad Irfan,8.183746266666667,40.918731333333334,-0.2032200501619687
Haris Rauf,1.4679820320000003,7.339910160000001,-0.36097080495233363
Daniyal Hussain,4.4830016,22.415007999999997,-0.29014913880381565
Bilal Asif,3.0666240000000005,15.333120000000001,-0.3234193114395374
Musadiq Ahmed,2.763488,13.81744,-0.3305398611094151
Naved Malik,3.5366448,17.683224,-0.3123787011119101
Mohammad Amir,3.1068433066666667,15.534216533333334,-0.3224745751798782
Mir Hamza,5.933754666666667,29.668773333333334,-0.2560714994936467
Rizwan Mehmood,2.1616529333333334,10.808264666666666,-0.3446767385679622
Abbas Afridi,1.7541621973333332,8.770810986666666,-0.3542485414079516
Abbas Ali,2.5353283333333336,12.676641666666667,-0.3358992451455003
Usman Qadir,3.612462565333333,18.062312826666663,-0.3105977705595668
Rumman Raees,2.40893856,12.0446928,-0.3388680929853629
Ahsan Hafeez,2.3415466666666664,11.707733333333332,-0.3404511030000992
Fazal Subhan,7.432738133333332,37.16369066666666,-0.22086094637977896
Saifullah Bangash,10.317266666666669,51.586333333333336,-0.1531044651443617
Hamza Nazar,2.1116189333333337,10.558094666666667,-0.3458520182516113
Mohammad Arif,3.988580266666667,19.942901333333335,-0.30176290840507436
Rehman Khan,7.2106666666666674,36.053333333333335,-0.22607732090693036
Yasir Shah,1.5115855999999999,7.557927999999999,-0.35994657367750027
Hasan Mohsin,1.4988696,7.494348,-0.36024526769471427
Musa Khan,3.5373600000000005,17.6868,-0.31236190133516334
Taimoor Sultan,1.5791538,7.895769,-0.3583594222860317
Mehran Mumtaz,0.860398,4.30199,-0.3752427234261558
Ali Waqas,2.4681234666666665,12.340617333333332,-0.33747786197477003
Zahid Mahmood,1.07237376,5.3618688,-0.3702634932196146
Mohammad Waleed,6.75,33.75,-0.23689820619029162
Mohammad Deen,2.162346090666667,10.811730453333334,-0.34466045656509536
Kashif Ali,3.2123293333333347,16.06164666666667,-0.3199967484210701
Jalat Khan,1.6057089813333336,8.028544906666667,-0.3577356511480718
Ghulam Raza,0.9145752,4.572876,-0.3739701215458945
Asif Mehmood,0.0,0.0,-0.39545314612376814
Shoaib Ahmed,2.1113515253333333,10.556757626666666,-0.34585829956411174
Mushtaq Ahmed,3.534358533333333,17.671792666666665,-0.31243240464879973
Maaz Khan,1.7234445866666666,8.617222933333332,-0.35497008643227057
Shawaiz Irfan,2.08128,10.4064,-0.34656466828899096
Hashim Ibraheem,1.5798360533333333,7.899180266666666,-0.3583433964139893
Usman Shinwari,0.98865,4.94325,-0.3722301325881783
Mohammad Umar,1.015527808,5.07763904,-0.37159878307218075
Bahadur Ali,4.502367200000001,22.511836000000002,-0.2896942482045896
Yousuf Babar,4.2899328,21.449664,-0.2946842516907829
Mohammad Sheharyar,1.6811712000000005,8.405856000000002,-0.3559630722520806
Akbar-ur-Rehman,1.5879266666666665,7.939633333333332,-0.35815335097530904
Khurram Shehzad,0.9766105066666667,4.883052533333333,-0.3725129357203703
Sameen Gul,0.8632624,4.316312,-0.3751754397565343
Aaqib Liaquat,1.3309031999999998,6.654515999999999,-0.3641907347262464
Aftab Ibrahim,0.9583200000000001,4.7916,-0.372942572784946
Faraz Aziz,1.0890000000000002,5.445,-0.3698729491478339
Hasan Rizwan,1.5972000000000002,7.986000000000001,-0.35793552389239797
Mohammad Hasnain,0.74637056,3.7318528,-0.3779211847446696
Saif Badar,1.1643562666666667,5.821781333333333,-0.3681028590241385
Farmanullah Khan,0.6327548586666667,3.1637742933333333,-0.3805899744780632
Abdul Faseeh,1.1643562666666667,5.821781333333333,-0.3681028590241385
Mohammad Shahid,0.6206138,3.1030689999999996,-0.3808751633414146
Akif Javed,1.0434400000000001,5.2172,-0.3709431362683331
Sajjad Ibraheem,1.38456,6.9228,-0.36293035684461344
Fardeen Sheikh,0.722088864,3.61044432,-0.37849155257441225
Faraz Ali,1.5404032000000003,7.702016000000001,-0.3592696591831259
Hunain Shah,0.30487146666666665,1.5243573333333331,-0.38829183100009934
Anees Azam,0.72241568,3.6120783999999997,-0.37848387579052345
Zaman Khan,0.18253620000000004,0.9126810000000001,-0.3911654400161111
Ahmed Daniyal,0.69984,3.4992,-0.37901416995146525
Mohammad Ali,1.6930296,8.465148,-0.35568452293360553
Waqas Maqsood,0.2890754186666667,1.4453770933333334,-0.38866287417666623
Ali Asfand,0.6166922666666668,3.0834613333333336,-0.38096727867209806
Mohammad Shehzad,0.43362813866666666,2.168140693333333,-0.38526738560824836
Mohsin Raza,0.3305344,1.652672,-0.38768901842925735
Fayyaz Khan,3.4721666666666664,17.360833333333332,-0.3138932680093455
Faizan Zafar,0.33858673333333333,1.6929336666666666,-0.3874998721732587
Sarmad Hameed Bhatti,0.6582528000000001,3.291264,-0.3799910375067248
Niaz Khan,1.3165056000000002,6.582528,-0.3645289288896814
Ahmed Safi,0.7373554666666667,3.6867773333333336,-0.3781329458679231
Azaz Khan,0.3862405333333333,1.9312026666666664,-0.38638050248487327
Arshad Iqbal,0.27300826666666667,1.3650413333333333,-0.38904028548337166
Mohammad Imran,0.26243078400000003,1.31215392,-0.38928874653949924
Azan Tariq,0.36384556266666673,1.8192278133333335,-0.38690655185211253
Ali Zaryab,1.4197333333333335,7.098666666666667,-0.3621041485847724
Zia-ul-Haq,0.4332384,2.166192,-0.3852765404217125
Nisar Ahmad,0.29400000000000004,1.4700000000000002,-0.38854719762888784
Habibullah,1.0736880000000002,5.3684400000000005,-0.3702326222204652
Umair Masood,0.8204799999999999,4.102399999999999,-0.3761803821064913
Mohammad Hammad Khan,0.0,0.0,-0.39545314612376814
Syed Zainullah,0.7316266666666668,3.6581333333333337,-0.37826751320716623
Abrar Ahmed,0.11269440000000003,0.5634720000000001,-0.39280599740927347
Hidayatullah,0.29907360000000005,1.4953680000000003,-0.3884280206891476
Arif Yaqoob,0.27768960000000004,1.3884480000000001,-0.3889303227388569
Ali Asghar,0.5981472000000001,2.9907360000000005,-0.3814028952545271
Hanan Achakzai,0.1570752,0.785376,-0.3917635092495402
Asif Ali,0.7068384000000001,3.5341920000000004,-0.3788497801897423
Zafar Gohar,0.31192733333333333,1.5596366666666666,-0.38812609136817167
Mohammad Afzal,0.40941666666666665,2.047083333333333,-0.3858361039028648
Azam Khan (2),0.17447893333333334,0.8723946666666667,-0.39135470215423873
Mohammad Aqeel,0.2977470666666666,1.488735333333333,-0.3884591804540345
Saad Masood,1.3653333333333335,6.826666666666667,-0.3633819839525326
Mohammad Riaz,0.165374976,0.82687488,-0.3915685506591489
Syed Hashim Shah,0.2874368,1.437184,-0.3887013647076688
Mehroz Rasheed,0.3900757333333334,1.950378666666667,-0.3862904150914462
Zahoor Ahmed,0.23076,1.1538,-0.39003268124390905
Ali Shan,0.23682,1.1841,-0.3898903341422798
Mohammad Naeem,0.30000000000000004,1.5,-0.3884062599045025
Imran Khan,0.99996,4.9998,-0.37196446497771196
Awais Akram,0.13066666666666668,0.6533333333333333,-0.3923838356815991
Ali Imran,0.30487146666666665,1.5243573333333331,-0.38829183100009934
Nadeem Khalil,0.1541730666666667,0.7708653333333334,-0.39183167926085066
Jawad Ali,0.41844400000000004,2.09222,-0.3856240552666535
Israr-ul-Haq,0.1723124,0.8615619999999999,-0.3914055932005395
Abubakar Khan,0.4506666666666667,2.2533333333333334,-0.3848671570477158
Umar Khan,0.9216,4.608,-0.37380511165818414
Asad Ali,0.576,2.88,-0.38192312458277816
Shehzad Gul,0.1152,0.576,-0.39274714181557013
Gohar Faiz,0.192,0.96,-0.39094313894343813
Sami Hasan,0.0,0.0,-0.39545314612376814
Ali Majid,0.0,0.0,-0.39545314612376814
Mohammad Rameez,0.19718159999999998,0.9859079999999999,-0.390821425124659
Faisal Akram,0.0444,0.222,-0.39441020696331686
Sufiyan Muqeem,0.0,0.0,-0.39545314612376814
Basit Ali,0.15685333333333334,0.7842666666666667,-0.391768720813393
Abdul Rauf,0.11110666666666665,0.5555333333333332,-0.3928432926630952
Mohammad Javed,0.2222133333333333,1.1110666666666664,-0.39023343920242237
Rameez Aziz,0.2424,1.212,-0.3897592620586015
Mohammad Naveed,0.0807192,0.403596,-0.3935570827300676
Salman Fayyaz,0.4444266666666666,2.222133333333333,-0.38501373228107655
Imran Khan,0.10800000000000001,0.54,-0.3929162670848325
Mohammad Haider,0.060750000000000005,0.30375,-0.3940261516643669
Sher Afzal,0.13884480000000002,0.6942240000000001,-0.3921917344313125
Akbar Khan,0.034711200000000005,0.17355600000000002,-0.39463779320065423
Muneeb Wasif,0.037384200000000006,0.18692100000000003,-0.3945750054444405
Abdul Hadi,0.06942240000000001,0.34711200000000003,-0.3938224402775403
Salman Khan,0.13884480000000002,0.6942240000000001,-0.3921917344313125
Dilbar Hussain,0.4550997333333334,2.275498666666667,-0.384763025993041
Saqib Khan,0.0,0.0,-0.39545314612376814
Arham Nawab,0.27306666666666674,1.3653333333333335,-0.3890389136895211
Zaid Alam,0.03592533333333334,0.17962666666666668,-0.3946092736691375
Shahnawaz Dhani,0.07621786666666666,0.3810893333333333,-0.39366281734285097
Salman Irshad,0.0217756,0.10887799999999999,-0.39494164553858063
Raja Farhan Khan,0.0415716,0.207858,-0.3944766450065921
Mohammad Wasim,0.0415716,0.207858,-0.3944766450065921
Nadeem Ahmed,0.021746666666666668,0.10873333333333333,-0.3949423251716072
Ayaz Tasawwar,0.018,0.09,-0.3950303329506122
Adil Naz,0.0,0.0,-0.39545314612376814
Khurram Ali Shah,0.0,0.0,-0.39545314612376814
Asif Ali,0.041136000000000006,0.20568,-0.39448687708538244
Arsal Sheikh,0.024,0.12,-0.3948893952262269
Junaid Khan,0.011066666666666667,0.05533333333333333,-0.39519319432101296
Aftab Ahmed,0.0,0.0,-0.39545314612376814
Mustafa Nasir,0.08333333333333333,0.41666666666666663,-0.3934956777295277
Syed Faraz,0.009256666666666667,0.04628333333333333,-0.39523571053453593
Mohsin Ali,0.05555333333333332,0.2777666666666666,-0.3941482193934317
Tariq Nawaz,0.016666666666666666,0.08333333333333333,-0.3950616524449201
Shahid Afridi,0.021333333333333336,0.10666666666666667,-0.3949520342148426
Mohammad Umar,0.0071104,0.035552,-0.3952861255245233
Faizan Saleem,0.012189866666666669,0.06094933333333334,-0.3951668107790081
Afnan Khan,0.0284416,0.142208,-0.39478506372678857
Shayan Sheikh,0.0,0.0,-0.39545314612376814
Mohammad Junaid,0.005674666666666667,0.028373333333333334,-0.39531985035599393
Naveed Yousuf,0.0,0.0,-0.39545314612376814
Adeel-ur-Rehman,0.03413333333333334,0.1706666666666667,-0.3946513670694873
Gulfam Aziz,0.0,0.0,-0.39545314612376814
Mehroz Ali,0.02844373333333334,0.1422186666666667,-0.3947850136155977
Saleem Mal,0.0,0.0,-0.39545314612376814
Obaid Ullah,0.021333333333333336,0.10666666666666667,-0.3949520342148426
Mohammad Mohsin,0.018,0.09,-0.3950303329506122
Nauman Ali,0.0027684000000000003,0.013842,-0.3953881174577368
Usman Tariq,0.010284000000000001,0.05142,-0.39521157886417174
Sohaibullah,0.0045,0.0225,-0.3953474428304792
Sirajuddin,0.0,0.0,-0.39545314612376814
Ameer Hamza,0.0,0.0,-0.39545314612376814
Usama Khalil,0.0045,0.0225,-0.3953474428304792
Kamran Afzal,0.0,0.0,-0.39545314612376814
Shoaib Akhtar,0.0072,0.036,-0.39528402085450576
Bilawal Bhatti,0.018,0.09,-0.3950303329506122
Ihsanullah,0.0017776,0.008888,-0.39541139097395694
Atif Khan,0.0035552,0.017776,-0.3953696358241457
Daniyal Allah Ditta,0.002666666666666667,0.013333333333333334,-0.39539050713515245
Zaki Shaz Khan,0.0,0.0,-0.39545314612376814
Muhammad Abbas,0.0071104,0.035552,-0.3952861255245233
Sadaqat Ali,0.002666666666666667,0.013333333333333334,-0.39539050713515245
Asfand Mehran,0.0,0.0,-0.39545314612376814
Haris Khan,0.0008885333333333334,0.004442666666666667,-0.3954322748127614
Ali Haider,0.0071104,0.035552,-0.3952861255245233
Kashif Ali,0.0013333333333333335,0.006666666666666667,-0.3954218266294603
Najeebullah,0.0,0.0,-0.39545314612376814
Mohammad Ibrahim,0.0008888,0.004444,-0.3954322685488626
Athar Mahmood,0.0,0.0,-0.39545314612376814
Mohammad Ayaz,0.0008888,0.004444,-0.3954322685488626
Ziaullah,0.0006666666666666668,0.0033333333333333335,-0.3954374863766142
Asad Raza,0.0,0.0,-0.39545314612376814
Asad Malik,0.0006666666666666668,0.0033333333333333335,-0.3954374863766142
Mohammad Waheed,0.0008888,0.004444,-0.3954322685488626
Usman Yousaf,0.0005333333333333335,0.002666666666666667,-0.395440618326045
Hidayatullah,0.0,0.0,-0.39545314612376814
Irfanullah Shah,0.0013333333333333335,0.006666666666666667,-0.3954218266294603
Faheem Rasheed,0.0,0.0,-0.39545314612376814
Khayam Khan,0.0008888,0.004444,-0.3954322685488626
Arafat Minhas,0.002666666666666667,0.013333333333333334,-0.39539050713515245
Ehsan Adil,0.0,0.0,-0.39545314612376814
Taj Wali,0.0,0.0,-0.39545314612376814
Ashir Qureshi,0.0,0.0,-0.39545314612376814
Aarish Ali,0.0,0.0,-0.39545314612376814
Ghulam Mudassar,0.0,0.0,-0.39545314612376814
Zeeshan Zameer,0.0,0.0,-0.39545314612376814
Mohammad Irfan,0.0,0.0,-0.39545314612376814
Aimal Khan,0.0,0.0,-0.39545314612376814
Mohammad Ikram,0.0,0.0,-0.39545314612376814
Asim Jutt,0.0,0.0,-0.39545314612376814
Majid Asghar,0.0,0.0,-0.39545314612376814
Mohammad Asghar,0.0,0.0,-0.39545314612376814
Waleed Azeem,0.0,0.0,-0.39545314612376814
Umair Afridi,0.0,0.0,-0.39545314612376814
Asif Ali,0.0,0.0,-0.39545314612376814
Aamer Khan,0.0,0.0,-0.39545314612376814
Ahmed Bashir,0.0,0.0,-0.39545314612376814
Tahir Hussain,0.0,0.0,-0.39545314612376814
Aqib Khan,0.0,0.0,-0.39545314612376814
Mohammad Faizan,0.0,0.0,-0.39545314612376814
Bakhtiar Shah,0.0,0.0,-0.39545314612376814
Zeeshan Tahir,0.0,0.0,-0.39545314612376814
Mohammad Sudais,0.0,0.0,-0.39545314612376814
Sabit Ali,0.0,0.0,-0.39545314612376814
Abdur Rahman,0.0,0.0,-0.39545314612376814
Bohir Aman,0.0,0.0,-0.39545314612376814
Shiraz Khan,0.0,0.0,-0.39545314612376814
Rao Sajid Ali,0.0,0.0,-0.39545314612376814
Imran Shah,0.0,0.0,-0.39545314612376814
Abubakar,0.0,0.0,-0.39545314612376814
Shahzaib Bhatti,0.0,0.0,-0.39545314612376814
Awais Anwar,0.0,0.0,-0.39545314612376814
Sajid Khan,0.0,0.0,-0.39545314612376814
Shakib Ali,0.0,0.0,-0.39545314612376814
Ali Shafiq,0.0,0.0,-0.39545314612376814
Ubaid Shah,0.0,0.0,-0.39545314612376814
Mohammad Zeeshan,0.0,0.0,-0.39545314612376814
Saad Baig,0.0,0.0,-0.39545314612376814
Tayyab Abbas,0.0,0.0,-0.39545314612376814
